orig_path,proc_path,subject,label,split
data\raw\Sub2\Eyeclose\1611.jpg,data\processed\eyeclose\Sub2_1611.png,Sub2,eyeclose,train
data\raw\Sub3\Eyeclose\3456.jpg,data\processed\eyeclose\Sub3_3456.png,Sub3,eyeclose,train
data\raw\Sub2\Eyeclose\1212.jpg,data\processed\eyeclose\Sub2_1212.png,Sub2,eyeclose,train
data\raw\Sub2\Neutral\1531.jpg,data\processed\neutral\Sub2_1531.png,Sub2,neutral,train
data\raw\Sub3\Happy\3555.jpg,data\processed\happy\Sub3_3555.png,Sub3,happy,train
data\raw\Sub1\Yawn\488.jpg,data\processed\yawn\Sub1_488.png,Sub1,yawn,train
data\raw\Sub1\Yawn\472.jpg,data\processed\yawn\Sub1_472.png,Sub1,yawn,train
data\raw\Sub2\Neutral\937.jpg,data\processed\neutral\Sub2_937.png,Sub2,neutral,train
data\raw\Sub3\Eyeclose\3520.jpg,data\processed\eyeclose\Sub3_3520.png,Sub3,eyeclose,train
data\raw\Sub1\Neutral\61.jpg,data\processed\neutral\Sub1_61.png,Sub1,neutral,train
data\raw\Sub2\Yawn\1334.jpg,data\processed\yawn\Sub2_1334.png,Sub2,yawn,train
data\raw\Sub2\Eyeclose\1638.jpg,data\processed\eyeclose\Sub2_1638.png,Sub2,eyeclose,train
data\raw\Sub1\Neutral\24.jpg,data\processed\neutral\Sub1_24.png,Sub1,neutral,train
data\raw\Sub2\Eyeclose\1159.jpg,data\processed\eyeclose\Sub2_1159.png,Sub2,eyeclose,train
data\raw\Sub3\Eyeclose\2935.jpg,data\processed\eyeclose\Sub3_2935.png,Sub3,eyeclose,train
data\raw\Sub2\Eyeclose\1788.jpg,data\processed\eyeclose\Sub2_1788.png,Sub2,eyeclose,train
data\raw\Sub1\Yawn\479.jpg,data\processed\yawn\Sub1_479.png,Sub1,yawn,train
data\raw\Sub2\Neutral\1027.jpg,data\processed\neutral\Sub2_1027.png,Sub2,neutral,train
data\raw\Sub2\Eyeclose\1147.jpg,data\processed\eyeclose\Sub2_1147.png,Sub2,eyeclose,train
data\raw\Sub1\Neutral\110.jpg,data\processed\neutral\Sub1_110.png,Sub1,neutral,train
data\raw\Sub2\Eyeclose\1100.jpg,data\processed\eyeclose\Sub2_1100.png,Sub2,eyeclose,train
data\raw\Sub2\Eyeclose\1155.jpg,data\processed\eyeclose\Sub2_1155.png,Sub2,eyeclose,train
data\raw\Sub1\Neutral\144.jpg,data\processed\neutral\Sub1_144.png,Sub1,neutral,train
data\raw\Sub2\Happy\1431.jpg,data\processed\happy\Sub2_1431.png,Sub2,happy,train
data\raw\Sub1\Neutral\60.jpg,data\processed\neutral\Sub1_60.png,Sub1,neutral,train
data\raw\Sub1\Neutral\168.jpg,data\processed\neutral\Sub1_168.png,Sub1,neutral,train
data\raw\Sub1\Yawn\448.jpg,data\processed\yawn\Sub1_448.png,Sub1,yawn,train
data\raw\Sub1\Eyeclose\362.jpg,data\processed\eyeclose\Sub1_362.png,Sub1,eyeclose,train
data\raw\Sub2\Happy\1433.jpg,data\processed\happy\Sub2_1433.png,Sub2,happy,train
data\raw\Sub1\Neutral\68.jpg,data\processed\neutral\Sub1_68.png,Sub1,neutral,train
data\raw\Sub1\Eyeclose\341.jpg,data\processed\eyeclose\Sub1_341.png,Sub1,eyeclose,train
data\raw\Sub2\Neutral\1525.jpg,data\processed\neutral\Sub2_1525.png,Sub2,neutral,train
data\raw\Sub3\Eyeclose\3424.jpg,data\processed\eyeclose\Sub3_3424.png,Sub3,eyeclose,train
data\raw\Sub2\Happy\1435.jpg,data\processed\happy\Sub2_1435.png,Sub2,happy,train
data\raw\Sub1\Neutral\127.jpg,data\processed\neutral\Sub1_127.png,Sub1,neutral,train
data\raw\Sub1\Eyeclose\353.jpg,data\processed\eyeclose\Sub1_353.png,Sub1,eyeclose,train
data\raw\Sub3\Neutral\2844.jpg,data\processed\neutral\Sub3_2844.png,Sub3,neutral,train
data\raw\Sub2\Neutral\936.jpg,data\processed\neutral\Sub2_936.png,Sub2,neutral,train
data\raw\Sub1\Eyeclose\355.jpg,data\processed\eyeclose\Sub1_355.png,Sub1,eyeclose,train
data\raw\Sub2\Eyeclose\1087.jpg,data\processed\eyeclose\Sub2_1087.png,Sub2,eyeclose,train
data\raw\Sub2\Neutral\1572.jpg,data\processed\neutral\Sub2_1572.png,Sub2,neutral,train
data\raw\Sub3\Eyeclose\3502.jpg,data\processed\eyeclose\Sub3_3502.png,Sub3,eyeclose,train
data\raw\Sub3\Eyeclose\2945.jpg,data\processed\eyeclose\Sub3_2945.png,Sub3,eyeclose,train
data\raw\Sub1\Yawn\489.jpg,data\processed\yawn\Sub1_489.png,Sub1,yawn,train
data\raw\Sub2\Happy\1498.jpg,data\processed\happy\Sub2_1498.png,Sub2,happy,train
data\raw\Sub1\Neutral\14.jpg,data\processed\neutral\Sub1_14.png,Sub1,neutral,train
data\raw\Sub3\Eyeclose\2958.jpg,data\processed\eyeclose\Sub3_2958.png,Sub3,eyeclose,train
data\raw\Sub3\Yawn\3210.jpg,data\processed\yawn\Sub3_3210.png,Sub3,yawn,train
data\raw\Sub2\Yawn\1304.jpg,data\processed\yawn\Sub2_1304.png,Sub2,yawn,train
data\raw\Sub2\Eyeclose\1609.jpg,data\processed\eyeclose\Sub2_1609.png,Sub2,eyeclose,train
data\raw\Sub3\Neutral\2854.jpg,data\processed\neutral\Sub3_2854.png,Sub3,neutral,train
data\raw\Sub1\Eyeclose\309.jpg,data\processed\eyeclose\Sub1_309.png,Sub1,eyeclose,train
data\raw\Sub3\Neutral\2832.jpg,data\processed\neutral\Sub3_2832.png,Sub3,neutral,train
data\raw\Sub2\Eyeclose\1158.jpg,data\processed\eyeclose\Sub2_1158.png,Sub2,eyeclose,train
data\raw\Sub3\Happy\3571.jpg,data\processed\happy\Sub3_3571.png,Sub3,happy,train
data\raw\Sub2\Happy\1481.jpg,data\processed\happy\Sub2_1481.png,Sub2,happy,train
data\raw\Sub2\Eyeclose\1604.jpg,data\processed\eyeclose\Sub2_1604.png,Sub2,eyeclose,train
data\raw\Sub3\Eyeclose\3464.jpg,data\processed\eyeclose\Sub3_3464.png,Sub3,eyeclose,train
data\raw\Sub2\Eyeclose\1725.jpg,data\processed\eyeclose\Sub2_1725.png,Sub2,eyeclose,train
data\raw\Sub2\Happy\1472.jpg,data\processed\happy\Sub2_1472.png,Sub2,happy,train
data\raw\Sub2\Eyeclose\1220.jpg,data\processed\eyeclose\Sub2_1220.png,Sub2,eyeclose,train
data\raw\Sub1\Neutral\124.jpg,data\processed\neutral\Sub1_124.png,Sub1,neutral,train
data\raw\Sub1\Eyeclose\796.jpg,data\processed\eyeclose\Sub1_796.png,Sub1,eyeclose,train
data\raw\Sub2\Eyeclose\1140.jpg,data\processed\eyeclose\Sub2_1140.png,Sub2,eyeclose,train
data\raw\Sub2\Eyeclose\1755.jpg,data\processed\eyeclose\Sub2_1755.png,Sub2,eyeclose,train
data\raw\Sub1\Neutral\48.jpg,data\processed\neutral\Sub1_48.png,Sub1,neutral,train
data\raw\Sub1\Eyeclose\804.jpg,data\processed\eyeclose\Sub1_804.png,Sub1,eyeclose,train
data\raw\Sub1\Eyeclose\306.jpg,data\processed\eyeclose\Sub1_306.png,Sub1,eyeclose,train
data\raw\Sub1\Neutral\79.jpg,data\processed\neutral\Sub1_79.png,Sub1,neutral,train
data\raw\Sub3\Yawn\3717.jpg,data\processed\yawn\Sub3_3717.png,Sub3,yawn,train
data\raw\Sub3\Yawn\3709.jpg,data\processed\yawn\Sub3_3709.png,Sub3,yawn,train
data\raw\Sub2\Neutral\1540.jpg,data\processed\neutral\Sub2_1540.png,Sub2,neutral,train
data\raw\Sub2\Eyeclose\1651.jpg,data\processed\eyeclose\Sub2_1651.png,Sub2,eyeclose,train
data\raw\Sub2\Happy\1493.jpg,data\processed\happy\Sub2_1493.png,Sub2,happy,train
data\raw\Sub2\Happy\1473.jpg,data\processed\happy\Sub2_1473.png,Sub2,happy,train
data\raw\Sub2\Eyeclose\1200.jpg,data\processed\eyeclose\Sub2_1200.png,Sub2,eyeclose,train
data\raw\Sub2\Eyeclose\1102.jpg,data\processed\eyeclose\Sub2_1102.png,Sub2,eyeclose,train
data\raw\Sub2\Happy\1451.jpg,data\processed\happy\Sub2_1451.png,Sub2,happy,train
data\raw\Sub2\Eyeclose\1182.jpg,data\processed\eyeclose\Sub2_1182.png,Sub2,eyeclose,train
data\raw\Sub3\Happy\3562.jpg,data\processed\happy\Sub3_3562.png,Sub3,happy,train
data\raw\Sub3\Yawn\3714.jpg,data\processed\yawn\Sub3_3714.png,Sub3,yawn,train
data\raw\Sub3\Happy\3548.jpg,data\processed\happy\Sub3_3548.png,Sub3,happy,train
data\raw\Sub1\Eyeclose\788.jpg,data\processed\eyeclose\Sub1_788.png,Sub1,eyeclose,train
data\raw\Sub3\Neutral\2879.jpg,data\processed\neutral\Sub3_2879.png,Sub3,neutral,train
data\raw\Sub3\Happy\3567.jpg,data\processed\happy\Sub3_3567.png,Sub3,happy,train
data\raw\Sub2\Eyeclose\1198.jpg,data\processed\eyeclose\Sub2_1198.png,Sub2,eyeclose,train
data\raw\Sub3\Neutral\2828.jpg,data\processed\neutral\Sub3_2828.png,Sub3,neutral,train
data\raw\Sub2\Neutral\1517.jpg,data\processed\neutral\Sub2_1517.png,Sub2,neutral,train
data\raw\Sub3\Neutral\2884.jpg,data\processed\neutral\Sub3_2884.png,Sub3,neutral,train
data\raw\Sub2\Eyeclose\1683.jpg,data\processed\eyeclose\Sub2_1683.png,Sub2,eyeclose,train
data\raw\Sub2\Eyeclose\1183.jpg,data\processed\eyeclose\Sub2_1183.png,Sub2,eyeclose,train
data\raw\Sub1\Eyeclose\198.jpg,data\processed\eyeclose\Sub1_198.png,Sub1,eyeclose,train
data\raw\Sub3\Eyeclose\3422.jpg,data\processed\eyeclose\Sub3_3422.png,Sub3,eyeclose,train
data\raw\Sub1\Neutral\39.jpg,data\processed\neutral\Sub1_39.png,Sub1,neutral,train
data\raw\Sub3\Neutral\2840.jpg,data\processed\neutral\Sub3_2840.png,Sub3,neutral,train
data\raw\Sub1\Neutral\128.jpg,data\processed\neutral\Sub1_128.png,Sub1,neutral,train
data\raw\Sub3\Eyeclose\3512.jpg,data\processed\eyeclose\Sub3_3512.png,Sub3,eyeclose,train
data\raw\Sub1\Eyeclose\819.jpg,data\processed\eyeclose\Sub1_819.png,Sub1,eyeclose,train
data\raw\Sub1\Eyeclose\200.jpg,data\processed\eyeclose\Sub1_200.png,Sub1,eyeclose,train
data\raw\Sub2\Eyeclose\1785.jpg,data\processed\eyeclose\Sub2_1785.png,Sub2,eyeclose,train
data\raw\Sub2\Neutral\1014.jpg,data\processed\neutral\Sub2_1014.png,Sub2,neutral,train
data\raw\Sub3\Yawn\3216.jpg,data\processed\yawn\Sub3_3216.png,Sub3,yawn,train
data\raw\Sub2\Eyeclose\1727.jpg,data\processed\eyeclose\Sub2_1727.png,Sub2,eyeclose,train
data\raw\Sub1\Eyeclose\799.jpg,data\processed\eyeclose\Sub1_799.png,Sub1,eyeclose,train
data\raw\Sub3\Neutral\2886.jpg,data\processed\neutral\Sub3_2886.png,Sub3,neutral,train
data\raw\Sub3\Neutral\2877.jpg,data\processed\neutral\Sub3_2877.png,Sub3,neutral,train
data\raw\Sub2\Eyeclose\1201.jpg,data\processed\eyeclose\Sub2_1201.png,Sub2,eyeclose,train
data\raw\Sub2\Eyeclose\1734.jpg,data\processed\eyeclose\Sub2_1734.png,Sub2,eyeclose,train
data\raw\Sub1\Neutral\8.jpg,data\processed\neutral\Sub1_8.png,Sub1,neutral,train
data\raw\Sub2\Eyeclose\1766.jpg,data\processed\eyeclose\Sub2_1766.png,Sub2,eyeclose,train
data\raw\Sub3\Eyeclose\2957.jpg,data\processed\eyeclose\Sub3_2957.png,Sub3,eyeclose,train
data\raw\Sub2\Neutral\1554.jpg,data\processed\neutral\Sub2_1554.png,Sub2,neutral,train
data\raw\Sub2\Eyeclose\1647.jpg,data\processed\eyeclose\Sub2_1647.png,Sub2,eyeclose,train
data\raw\Sub2\Eyeclose\1622.jpg,data\processed\eyeclose\Sub2_1622.png,Sub2,eyeclose,train
data\raw\Sub1\Neutral\28.jpg,data\processed\neutral\Sub1_28.png,Sub1,neutral,train
data\raw\Sub1\Yawn\484.jpg,data\processed\yawn\Sub1_484.png,Sub1,yawn,train
data\raw\Sub1\Neutral\139.jpg,data\processed\neutral\Sub1_139.png,Sub1,neutral,train
data\raw\Sub3\Eyeclose\3468.jpg,data\processed\eyeclose\Sub3_3468.png,Sub3,eyeclose,train
data\raw\Sub2\Yawn\1322.jpg,data\processed\yawn\Sub2_1322.png,Sub2,yawn,train
data\raw\Sub2\Eyeclose\1739.jpg,data\processed\eyeclose\Sub2_1739.png,Sub2,eyeclose,train
data\raw\Sub1\Neutral\65.jpg,data\processed\neutral\Sub1_65.png,Sub1,neutral,train
data\raw\Sub1\Neutral\81.jpg,data\processed\neutral\Sub1_81.png,Sub1,neutral,train
data\raw\Sub2\Neutral\1526.jpg,data\processed\neutral\Sub2_1526.png,Sub2,neutral,train
data\raw\Sub2\Neutral\956.jpg,data\processed\neutral\Sub2_956.png,Sub2,neutral,train
data\raw\Sub2\Happy\1427.jpg,data\processed\happy\Sub2_1427.png,Sub2,happy,train
data\raw\Sub2\Eyeclose\1122.jpg,data\processed\eyeclose\Sub2_1122.png,Sub2,eyeclose,train
data\raw\Sub1\Neutral\169.jpg,data\processed\neutral\Sub1_169.png,Sub1,neutral,train
data\raw\Sub2\Happy\1464.jpg,data\processed\happy\Sub2_1464.png,Sub2,happy,train
data\raw\Sub2\Yawn\1317.jpg,data\processed\yawn\Sub2_1317.png,Sub2,yawn,train
data\raw\Sub3\Neutral\2842.jpg,data\processed\neutral\Sub3_2842.png,Sub3,neutral,train
data\raw\Sub2\Eyeclose\1165.jpg,data\processed\eyeclose\Sub2_1165.png,Sub2,eyeclose,train
data\raw\Sub3\Neutral\2841.jpg,data\processed\neutral\Sub3_2841.png,Sub3,neutral,train
data\raw\Sub1\Eyeclose\336.jpg,data\processed\eyeclose\Sub1_336.png,Sub1,eyeclose,train
data\raw\Sub1\Neutral\86.jpg,data\processed\neutral\Sub1_86.png,Sub1,neutral,train
data\raw\Sub1\Neutral\109.jpg,data\processed\neutral\Sub1_109.png,Sub1,neutral,train
data\raw\Sub1\Eyeclose\346.jpg,data\processed\eyeclose\Sub1_346.png,Sub1,eyeclose,train
data\raw\Sub1\Yawn\458.jpg,data\processed\yawn\Sub1_458.png,Sub1,yawn,train
data\raw\Sub2\Eyeclose\1168.jpg,data\processed\eyeclose\Sub2_1168.png,Sub2,eyeclose,train
data\raw\Sub2\Eyeclose\1769.jpg,data\processed\eyeclose\Sub2_1769.png,Sub2,eyeclose,train
data\raw\Sub1\Yawn\493.jpg,data\processed\yawn\Sub1_493.png,Sub1,yawn,train
data\raw\Sub1\Neutral\115.jpg,data\processed\neutral\Sub1_115.png,Sub1,neutral,train
data\raw\Sub2\Neutral\1010.jpg,data\processed\neutral\Sub2_1010.png,Sub2,neutral,train
data\raw\Sub2\Neutral\938.jpg,data\processed\neutral\Sub2_938.png,Sub2,neutral,train
data\raw\Sub2\Eyeclose\1669.jpg,data\processed\eyeclose\Sub2_1669.png,Sub2,eyeclose,train
data\raw\Sub2\Eyeclose\1221.jpg,data\processed\eyeclose\Sub2_1221.png,Sub2,eyeclose,train
data\raw\Sub1\Neutral\66.jpg,data\processed\neutral\Sub1_66.png,Sub1,neutral,train
data\raw\Sub3\Eyeclose\3486.jpg,data\processed\eyeclose\Sub3_3486.png,Sub3,eyeclose,train
data\raw\Sub2\Neutral\948.jpg,data\processed\neutral\Sub2_948.png,Sub2,neutral,val
data\raw\Sub1\Neutral\164.jpg,data\processed\neutral\Sub1_164.png,Sub1,neutral,val
data\raw\Sub3\Neutral\2876.jpg,data\processed\neutral\Sub3_2876.png,Sub3,neutral,val
data\raw\Sub2\Happy\1483.jpg,data\processed\happy\Sub2_1483.png,Sub2,happy,val
data\raw\Sub2\Neutral\983.jpg,data\processed\neutral\Sub2_983.png,Sub2,neutral,val
data\raw\Sub1\Neutral\95.jpg,data\processed\neutral\Sub1_95.png,Sub1,neutral,val
data\raw\Sub2\Yawn\1326.jpg,data\processed\yawn\Sub2_1326.png,Sub2,yawn,val
data\raw\Sub1\Eyeclose\779.jpg,data\processed\eyeclose\Sub1_779.png,Sub1,eyeclose,val
data\raw\Sub1\Eyeclose\815.jpg,data\processed\eyeclose\Sub1_815.png,Sub1,eyeclose,val
data\raw\Sub2\Eyeclose\1134.jpg,data\processed\eyeclose\Sub2_1134.png,Sub2,eyeclose,val
data\raw\Sub2\Neutral\1552.jpg,data\processed\neutral\Sub2_1552.png,Sub2,neutral,val
data\raw\Sub3\Yawn\3199.jpg,data\processed\yawn\Sub3_3199.png,Sub3,yawn,val
data\raw\Sub2\Eyeclose\1772.jpg,data\processed\eyeclose\Sub2_1772.png,Sub2,eyeclose,val
data\raw\Sub3\Yawn\3716.jpg,data\processed\yawn\Sub3_3716.png,Sub3,yawn,val
data\raw\Sub2\Happy\1447.jpg,data\processed\happy\Sub2_1447.png,Sub2,happy,val
data\raw\Sub1\Eyeclose\797.jpg,data\processed\eyeclose\Sub1_797.png,Sub1,eyeclose,val
data\raw\Sub1\Yawn\462.jpg,data\processed\yawn\Sub1_462.png,Sub1,yawn,val
data\raw\Sub1\Eyeclose\785.jpg,data\processed\eyeclose\Sub1_785.png,Sub1,eyeclose,val
data\raw\Sub3\Eyeclose\3452.jpg,data\processed\eyeclose\Sub3_3452.png,Sub3,eyeclose,val
data\raw\Sub1\Eyeclose\347.jpg,data\processed\eyeclose\Sub1_347.png,Sub1,eyeclose,val
data\raw\Sub2\Neutral\1566.jpg,data\processed\neutral\Sub2_1566.png,Sub2,neutral,val
data\raw\Sub1\Neutral\49.jpg,data\processed\neutral\Sub1_49.png,Sub1,neutral,val
data\raw\Sub1\Yawn\474.jpg,data\processed\yawn\Sub1_474.png,Sub1,yawn,val
data\raw\Sub2\Eyeclose\1731.jpg,data\processed\eyeclose\Sub2_1731.png,Sub2,eyeclose,val
data\raw\Sub2\Eyeclose\1189.jpg,data\processed\eyeclose\Sub2_1189.png,Sub2,eyeclose,val
data\raw\Sub2\Eyeclose\1614.jpg,data\processed\eyeclose\Sub2_1614.png,Sub2,eyeclose,val
data\raw\Sub1\Neutral\33.jpg,data\processed\neutral\Sub1_33.png,Sub1,neutral,val
data\raw\Sub1\Eyeclose\784.jpg,data\processed\eyeclose\Sub1_784.png,Sub1,eyeclose,val
data\raw\Sub3\Neutral\2827.jpg,data\processed\neutral\Sub3_2827.png,Sub3,neutral,val
data\raw\Sub3\Yawn\3708.jpg,data\processed\yawn\Sub3_3708.png,Sub3,yawn,val
data\raw\Sub1\Eyeclose\354.jpg,data\processed\eyeclose\Sub1_354.png,Sub1,eyeclose,val
data\raw\Sub2\Eyeclose\1602.jpg,data\processed\eyeclose\Sub2_1602.png,Sub2,eyeclose,val
data\raw\Sub2\Eyeclose\1086.jpg,data\processed\eyeclose\Sub2_1086.png,Sub2,eyeclose,val
data\raw\Sub3\Eyeclose\3450.jpg,data\processed\eyeclose\Sub3_3450.png,Sub3,eyeclose,val
data\raw\Sub3\Eyeclose\3518.jpg,data\processed\eyeclose\Sub3_3518.png,Sub3,eyeclose,val
data\raw\Sub2\Eyeclose\1618.jpg,data\processed\eyeclose\Sub2_1618.png,Sub2,eyeclose,val
data\raw\Sub1\Eyeclose\317.jpg,data\processed\eyeclose\Sub1_317.png,Sub1,eyeclose,val
data\raw\Sub2\Yawn\1315.jpg,data\processed\yawn\Sub2_1315.png,Sub2,yawn,val
data\raw\Sub3\Eyeclose\2951.jpg,data\processed\eyeclose\Sub3_2951.png,Sub3,eyeclose,val
data\raw\Sub3\Eyeclose\2950.jpg,data\processed\eyeclose\Sub3_2950.png,Sub3,eyeclose,val
data\raw\Sub2\Eyeclose\1635.jpg,data\processed\eyeclose\Sub2_1635.png,Sub2,eyeclose,val
data\raw\Sub1\Eyeclose\343.jpg,data\processed\eyeclose\Sub1_343.png,Sub1,eyeclose,val
data\raw\Sub1\Neutral\5.jpg,data\processed\neutral\Sub1_5.png,Sub1,neutral,val
data\raw\Sub2\Eyeclose\1779.jpg,data\processed\eyeclose\Sub2_1779.png,Sub2,eyeclose,val
data\raw\Sub2\Neutral\967.jpg,data\processed\neutral\Sub2_967.png,Sub2,neutral,val
data\raw\Sub1\Yawn\461.jpg,data\processed\yawn\Sub1_461.png,Sub1,yawn,val
data\raw\Sub3\Neutral\2862.jpg,data\processed\neutral\Sub3_2862.png,Sub3,neutral,val
data\raw\Sub1\Neutral\145.jpg,data\processed\neutral\Sub1_145.png,Sub1,neutral,val
data\raw\Sub1\Neutral\59.jpg,data\processed\neutral\Sub1_59.png,Sub1,neutral,val
data\raw\Sub2\Eyeclose\1215.jpg,data\processed\eyeclose\Sub2_1215.png,Sub2,eyeclose,val
data\raw\Sub3\Yawn\3228.jpg,data\processed\yawn\Sub3_3228.png,Sub3,yawn,val
data\raw\Sub2\Eyeclose\1205.jpg,data\processed\eyeclose\Sub2_1205.png,Sub2,eyeclose,val
data\raw\Sub2\Eyeclose\1156.jpg,data\processed\eyeclose\Sub2_1156.png,Sub2,eyeclose,val
data\raw\Sub3\Yawn\3203.jpg,data\processed\yawn\Sub3_3203.png,Sub3,yawn,val
data\raw\Sub1\Eyeclose\303.jpg,data\processed\eyeclose\Sub1_303.png,Sub1,eyeclose,val
data\raw\Sub2\Eyeclose\1679.jpg,data\processed\eyeclose\Sub2_1679.png,Sub2,eyeclose,val
data\raw\Sub2\Eyeclose\1203.jpg,data\processed\eyeclose\Sub2_1203.png,Sub2,eyeclose,val
data\raw\Sub2\Eyeclose\1781.jpg,data\processed\eyeclose\Sub2_1781.png,Sub2,eyeclose,val
data\raw\Sub3\Neutral\2833.jpg,data\processed\neutral\Sub3_2833.png,Sub3,neutral,val
data\raw\Sub2\Neutral\951.jpg,data\processed\neutral\Sub2_951.png,Sub2,neutral,val
data\raw\Sub2\Eyeclose\1763.jpg,data\processed\eyeclose\Sub2_1763.png,Sub2,eyeclose,val
data\raw\Sub1\Eyeclose\358.jpg,data\processed\eyeclose\Sub1_358.png,Sub1,eyeclose,val
data\raw\Sub3\Eyeclose\3434.jpg,data\processed\eyeclose\Sub3_3434.png,Sub3,eyeclose,val
data\raw\Sub1\Eyeclose\221.jpg,data\processed\eyeclose\Sub1_221.png,Sub1,eyeclose,val
data\raw\Sub1\Eyeclose\359.jpg,data\processed\eyeclose\Sub1_359.png,Sub1,eyeclose,val
data\raw\Sub1\Yawn\464.jpg,data\processed\yawn\Sub1_464.png,Sub1,yawn,val
data\raw\Sub3\Neutral\2824.jpg,data\processed\neutral\Sub3_2824.png,Sub3,neutral,val
data\raw\Sub2\Happy\1454.jpg,data\processed\happy\Sub2_1454.png,Sub2,happy,val
data\raw\Sub2\Eyeclose\1208.jpg,data\processed\eyeclose\Sub2_1208.png,Sub2,eyeclose,val
data\raw\Sub1\Neutral\106.jpg,data\processed\neutral\Sub1_106.png,Sub1,neutral,val
data\raw\Sub3\Neutral\2897.jpg,data\processed\neutral\Sub3_2897.png,Sub3,neutral,val
data\raw\Sub2\Eyeclose\1089.jpg,data\processed\eyeclose\Sub2_1089.png,Sub2,eyeclose,val
data\raw\Sub2\Happy\1485.jpg,data\processed\happy\Sub2_1485.png,Sub2,happy,val
data\raw\Sub1\Eyeclose\206.jpg,data\processed\eyeclose\Sub1_206.png,Sub1,eyeclose,val
data\raw\Sub3\Eyeclose\3466.jpg,data\processed\eyeclose\Sub3_3466.png,Sub3,eyeclose,val
data\raw\Sub2\Eyeclose\1677.jpg,data\processed\eyeclose\Sub2_1677.png,Sub2,eyeclose,val
data\raw\Sub1\Eyeclose\217.jpg,data\processed\eyeclose\Sub1_217.png,Sub1,eyeclose,val
data\raw\Sub1\Yawn\446.jpg,data\processed\yawn\Sub1_446.png,Sub1,yawn,val
data\raw\Sub2\Eyeclose\1190.jpg,data\processed\eyeclose\Sub2_1190.png,Sub2,eyeclose,val
data\raw\Sub2\Eyeclose\1153.jpg,data\processed\eyeclose\Sub2_1153.png,Sub2,eyeclose,val
data\raw\Sub2\Eyeclose\1163.jpg,data\processed\eyeclose\Sub2_1163.png,Sub2,eyeclose,val
data\raw\Sub1\Neutral\17.jpg,data\processed\neutral\Sub1_17.png,Sub1,neutral,val
data\raw\Sub1\Eyeclose\800.jpg,data\processed\eyeclose\Sub1_800.png,Sub1,eyeclose,val
data\raw\Sub2\Eyeclose\1789.jpg,data\processed\eyeclose\Sub2_1789.png,Sub2,eyeclose,val
data\raw\Sub2\Neutral\954.jpg,data\processed\neutral\Sub2_954.png,Sub2,neutral,val
data\raw\Sub1\Neutral\154.jpg,data\processed\neutral\Sub1_154.png,Sub1,neutral,val
data\raw\Sub2\Neutral\975.jpg,data\processed\neutral\Sub2_975.png,Sub2,neutral,val
data\raw\Sub2\Neutral\943.jpg,data\processed\neutral\Sub2_943.png,Sub2,neutral,val
data\raw\Sub2\Neutral\1565.jpg,data\processed\neutral\Sub2_1565.png,Sub2,neutral,val
data\raw\Sub3\Neutral\2857.jpg,data\processed\neutral\Sub3_2857.png,Sub3,neutral,val
data\raw\Sub3\Yawn\3220.jpg,data\processed\yawn\Sub3_3220.png,Sub3,yawn,val
data\raw\Sub2\Eyeclose\1661.jpg,data\processed\eyeclose\Sub2_1661.png,Sub2,eyeclose,val
data\raw\Sub3\Yawn\3702.jpg,data\processed\yawn\Sub3_3702.png,Sub3,yawn,val
data\raw\Sub2\Happy\1460.jpg,data\processed\happy\Sub2_1460.png,Sub2,happy,val
data\raw\Sub2\Eyeclose\1106.jpg,data\processed\eyeclose\Sub2_1106.png,Sub2,eyeclose,val
data\raw\Sub3\Eyeclose\2960.jpg,data\processed\eyeclose\Sub3_2960.png,Sub3,eyeclose,val
data\raw\Sub2\Eyeclose\1161.jpg,data\processed\eyeclose\Sub2_1161.png,Sub2,eyeclose,val
data\raw\Sub3\Neutral\2898.jpg,data\processed\neutral\Sub3_2898.png,Sub3,neutral,val
data\raw\Sub2\Happy\1438.jpg,data\processed\happy\Sub2_1438.png,Sub2,happy,val
data\raw\Sub1\Neutral\63.jpg,data\processed\neutral\Sub1_63.png,Sub1,neutral,val
data\raw\Sub1\Yawn\502.jpg,data\processed\yawn\Sub1_502.png,Sub1,yawn,val
data\raw\Sub3\Neutral\2865.jpg,data\processed\neutral\Sub3_2865.png,Sub3,neutral,val
data\raw\Sub2\Happy\1440.jpg,data\processed\happy\Sub2_1440.png,Sub2,happy,val
data\raw\Sub3\Yawn\3222.jpg,data\processed\yawn\Sub3_3222.png,Sub3,yawn,val
data\raw\Sub2\Neutral\1003.jpg,data\processed\neutral\Sub2_1003.png,Sub2,neutral,val
data\raw\Sub1\Neutral\138.jpg,data\processed\neutral\Sub1_138.png,Sub1,neutral,val
data\raw\Sub3\Neutral\2852.jpg,data\processed\neutral\Sub3_2852.png,Sub3,neutral,val
data\raw\Sub1\Neutral\55.jpg,data\processed\neutral\Sub1_55.png,Sub1,neutral,val
data\raw\Sub2\Eyeclose\1126.jpg,data\processed\eyeclose\Sub2_1126.png,Sub2,eyeclose,val
data\raw\Sub2\Eyeclose\1672.jpg,data\processed\eyeclose\Sub2_1672.png,Sub2,eyeclose,val
data\raw\Sub3\Eyeclose\3480.jpg,data\processed\eyeclose\Sub3_3480.png,Sub3,eyeclose,val
data\raw\Sub3\Yawn\3707.jpg,data\processed\yawn\Sub3_3707.png,Sub3,yawn,val
data\raw\Sub1\Neutral\119.jpg,data\processed\neutral\Sub1_119.png,Sub1,neutral,val
